"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Trade","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","67809","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","68831","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","69881","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","68625","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","68070","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","63750","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","58343","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","69794","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","73378","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","75953","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","74876","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","76147","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","81224","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","83515","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","85248","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","85697","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Electronic and electrical equipment and parts [C18]","Dollars","81","millions","6","v1014909645","1.1.1.2.32","81011","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","10604","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","10268","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","10600","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11096","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11228","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","10928","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11048","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11984","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11184","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11468","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11684","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","12004","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11080","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11084","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11544","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11016","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11776","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11768","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11504","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","11864","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","12836","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","13136","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","12764","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","12960","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","13636","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","13736","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","15084","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","14420","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","14124","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","15132","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","14752","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","14804","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","14208","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","15364","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","15684","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","16636","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","17868","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","16456","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Computers and computer peripherals [C181]","Dollars","81","millions","6","v1014909646","1.1.1.2.33","17988","","","","0"
